,Deseasonalized_Day_high,Deseasonalized_Day_low,Deseasonalized_Open_price,EMA_50,EMA_100,EMA_200,RSI,MACD,Signal_Line,MACD_Histogram,SMA,Upper Band,Lower Band
0,0.0023663322619436045,0.003777382570119059,0.0021113823260647813,0.0,0.0,0.0,0.0,0.435742753373193,0.4283159538911425,0.5012896091119408,0.000988273150792196,0.0003818728333722099,0.026880756370147196
1,0.0029897785477510652,0.0034440532680242164,0.005988170856350283,0.00014779218052929366,7.656191338245577e-05,3.97689266979917e-05,0.0,0.4400055781679139,0.4293300322659438,0.5116413938838011,0.000988273150792196,0.0003818728333722099,0.026880756370147196
2,0.0,0.009942737022047954,0.0068189980997472865,0.0003100127823985055,0.00016208464268263612,8.45842063355029e-05,0.0,0.4438801528831176,0.4310630129859825,0.5189800005781233,0.000988273150792196,0.0003818728333722099,0.026880756370147196
3,0.000808014850461447,0.004526710150929425,0.006440454355923553,0.0002838540539120693,0.0001516218118986501,7.997498991230145e-05,0.0,0.4415730491726987,0.4319005633748667,0.5098393835443329,0.000988273150792196,0.0003818728333722099,0.026880756370147196
4,0.0033937794350920036,0.004238158917977852,0.001931439656946754,0.0005294142043585914,0.0002815953546040362,0.00014825156523823324,0.0,0.4475067473185657,0.4339821641563396,0.5225387391655888,0.000988273150792196,0.0003818728333722099,0.026880756370147196
5,0.011954533925390365,0.009349810743050302,0.00995183728835558,0.0011776069433029335,0.0006225626063849354,0.0003267831461273296,0.0,0.4639126310985181,0.43955022117086323,0.558128734414354,0.000988273150792196,0.0003818728333722099,0.026880756370147196
6,0.010579684716848892,0.013431207593276984,0.015719277645277252,0.0017085936365064391,0.0009092290536125702,0.00047883969679540783,0.0,0.4737977809423233,0.446356233448015,0.5707658705118775,0.000988273150792196,0.0003818728333722099,0.026880756370147196
7,0.011943869036345589,0.01602290530087025,0.01860650063439273,0.0021316377209794624,0.0011450877043768237,0.0006059405112215366,0.0,0.47859605789623394,0.45294249972867745,0.568522687621224,0.000988273150792196,0.0003818728333722099,0.026880756370147196
8,0.01983942921291426,0.017602938925455724,0.014178587568337786,0.00288501453880885,0.0015559949045389487,0.0008251289635961001,0.0,0.491873455252936,0.4613700571882846,0.5873187200191111,0.000988273150792196,0.0003818728333722099,0.026880756370147196
9,0.026309834222170814,0.02391028638681103,0.022361742371797888,0.003585511560251664,0.0019466766052946838,0.001035857132129614,0.0,0.5009632308320388,0.47027445917350597,0.5921863831321964,0.000988273150792196,0.0003818728333722099,0.026880756370147196
10,0.014549698048516024,0.012180161857648919,0.022249863358131172,0.0038805012695428687,0.002133784719464238,0.0011427637746765917,0.0,0.4964377394646366,0.47632141694495855,0.5630173876841585,0.000988273150792196,0.0003818728333722099,0.026880756370147196
11,0.013879857247381722,0.021841097843433133,0.019188457194296404,0.004433060094219954,0.002456610996306008,0.0013210279781543655,0.0,0.49996327412714947,0.48199766845486225,0.5592331915820694,0.000988273150792196,0.0003818728333722099,0.026880756370147196
12,0.018503600573499313,0.020447315717794012,0.019856527265642132,0.0049437257522551015,0.0027625677801963455,0.0014920763448098562,0.0,0.501410253453384,0.48688288987219563,0.5511582996705273,0.000988273150792196,0.0003818728333722099,0.026880756370147196
13,0.013683866596299055,0.016760459085699786,0.01933829898313233,0.0053534685335532295,0.003020558440269383,0.0016396544830543647,0.0,0.4994622434583129,0.49032765720035215,0.5364540410299389,0.000988273150792196,0.0003818728333722099,0.026880756370147196
14,0.014294718971880727,0.01831894081288654,0.017273176983604088,0.0058482639361123745,0.00332582484145183,0.0018129745003792053,0.0,0.5001265463624311,0.49324150129912314,0.5310343386306471,0.000988273150792196,0.0003818728333722099,0.026880756370147196
15,0.02664970140941536,0.017985611510791255,0.019435692248590097,0.006910157198022127,0.003928876272301096,0.0021423897863641628,0.0,0.5168299768211164,0.49954613599679726,0.5656477722256318,0.000988273150792196,0.0003818728333722099,0.026880756370147196
16,0.027824069285317332,0.02467563155748298,0.03245690715634053,0.0074916981668180505,0.004292718095142867,0.002350476389059608,0.0,0.5163387802996624,0.5044729935923868,0.5515833247639924,0.000988273150792196,0.0003818728333722099,0.026880756370147196
17,0.018221718076646187,0.019833613564368857,0.023202237394408964,0.0078015204612706945,0.004520408748979854,0.002489513233331575,0.0,0.5078559720877416,0.5063965144041476,0.520925047498489,0.000988273150792196,0.0003818728333722099,0.026880756370147196
18,0.01880112120260824,0.020310407502089234,0.01793132346641002,0.008204980948939067,0.004798392888682557,0.0026556328055264977,0.0,0.5034393793317772,0.5068846729993771,0.5062727670590182,0.000988273150792196,0.0003818728333722099,0.026880756370147196
19,0.015361562817470364,0.012793864011074518,0.01997081214999552,0.008225472566120384,0.00488067648081536,0.002721305060332302,0.0,0.488617860114237,0.5037493261078136,0.46928376319993403,0.000988273150792196,0.0003818728333722099,0.026880756370147196
20,0.01652305733969861,0.014579225349284464,0.017166886180419283,0.00878965809768495,0.0052434009020854155,0.0029328409582256576,0.6655431915129868,0.4921081373945247,0.5020713465501304,0.4841606734553432,0.0021149045426955837,0.0005768827181427127,0.02889078858207217
21,0.016751565361835752,0.020232303739566415,0.021654097550480866,0.00909836263192254,0.0054780554298914375,0.0030794789791603883,0.6342087663005115,0.4874695685709337,0.499625499224253,0.4763222242120548,0.0027572820907106887,0.0003075175997042656,0.03041619050745803
22,0.016807173498963213,0.021735802847083985,0.01810236859780101,0.009477413585658123,0.00575077682190317,0.0032468447902038733,0.6277100818914101,0.48562409036924725,0.49722980272553075,0.47683416745208634,0.003478721490789649,6.93724769296189e-05,0.032065168634260566
23,0.027445510519530814,0.019815689723715835,0.019885569877475806,0.010207190979525382,0.006207487786572763,0.0035109210358355014,0.6602233624072252,0.4941546369913753,0.4973425672254994,0.5024407172142219,0.004895905189026273,0.0,0.034907239823356306
24,0.039421008960697446,0.029400428197768225,0.029297431226585235,0.011476182766730236,0.006949313900129539,0.003925166059707497,0.7281020097644691,0.5165506727779566,0.5027605454276985,0.556596719135649,0.0066906092308660625,0.00492274000592996,0.03351192777792189
25,0.04265032344716557,0.03688013044713756,0.04402637206041593,0.012892984979883781,0.007778801577144279,0.0043884540182363985,0.7229292466370835,0.5388752601651077,0.5124056978160073,0.5997480163678255,0.008212549883086506,0.01070402071030463,0.030727136052079995
26,0.08009511176698414,0.04034629015526514,0.04518967663062634,0.015137867990783427,0.009049623406145013,0.00508490846595544,0.7540711064454232,0.5806779396247507,0.5300662099585188,0.681569383538584,0.01097378506640112,0.022692082473820818,0.024180383436761765
27,0.09602039815489105,0.05984939219453178,0.0699284077901976,0.01804923434808714,0.010686149162143277,0.005977463854970555,0.8058160644761133,0.633540486004613,0.5567700286330683,0.7738841051339085,0.014804331798873971,0.03779968896552388,0.016616380382613816
28,0.09057052469022908,0.07878120929597232,0.08832028008991255,0.0206364090086244,0.012181469959036573,0.006804624357897193,0.7912653286832875,0.666645207338429,0.5860083267799867,0.7997562533411918,0.017927274955378714,0.047671871545893474,0.01288643451242244
29,0.07870153170507699,0.06386805449257604,0.08286380306467755,0.022289822506881052,0.01321601598354416,0.007399592557709056,0.685272837823716,0.665944153455178,0.6092321924140907,0.7383604949416147,0.02002241403505911,0.05147994770538622,0.013190045009767282
30,0.07060120981920681,0.06619560706643757,0.062170977088201074,0.024301548608571366,0.014449284794898265,0.008102505392370674,0.7113064759204474,0.674976657400911,0.6299600166574325,0.7128807254278551,0.023135474460056482,0.05652189846633826,0.014255457766589874
31,0.06819147516048174,0.07225975775539872,0.0729923520110014,0.026184600861356877,0.01563234316558404,0.008785028220480218,0.7430169484366556,0.6778911943317082,0.6472356118133461,0.6776401233361111,0.025843342893228094,0.06082009157347423,0.015269420045336712
32,0.0744492597732429,0.07560659608313935,0.07259759314874392,0.028320506432086834,0.016961216762160447,0.009548670035683493,0.7459464235534685,0.6868382234326652,0.6631844861638811,0.6640968622126109,0.02899198115165369,0.06598320841850258,0.016283669543981194
