,Date,Open_price,Day_high,Day_low,Closing_price,Currency Pair
8564,2017-08-03,84.11430,84.38310,83.53030,83.62930,GBP/INR
8565,2017-08-04,83.69440,83.80570,82.82570,82.93390,GBP/INR
8566,2017-08-07,82.99460,83.33940,82.99210,83.11620,GBP/INR
8567,2017-08-08,83.16490,83.22960,82.55930,82.73160,GBP/INR
8568,2017-08-09,82.73100,83.16640,82.61760,83.02140,GBP/INR
8569,2017-08-10,83.05790,83.42820,82.84100,83.14500,GBP/INR
8570,2017-08-11,83.17640,83.51620,83.08760,83.44140,GBP/INR
8571,2017-08-14,83.41450,84.58760,83.04650,83.24730,GBP/INR
8572,2017-08-15,83.12390,83.19920,82.37180,82.46250,GBP/INR
8573,2017-08-16,82.47640,82.84830,82.44800,82.64800,GBP/INR
8574,2017-08-17,82.69350,82.79200,82.40580,82.57440,GBP/INR
8575,2017-08-18,82.57440,84.58760,82.27300,82.49450,GBP/INR
8576,2017-08-21,82.45220,84.58760,82.26030,82.66490,GBP/INR
8577,2017-08-22,82.64920,82.77900,82.10150,82.15090,GBP/INR
8578,2017-08-23,82.10500,84.58760,81.85320,82.01660,GBP/INR
8579,2017-08-24,81.97560,82.18580,81.81900,81.99320,GBP/INR
8580,2017-08-25,81.93170,82.44590,81.93170,82.36670,GBP/INR
8581,2017-08-28,82.57550,84.58760,82.22220,82.48540,GBP/INR
8582,2017-08-29,82.50840,84.58760,82.50840,82.72710,GBP/INR
8583,2017-08-30,82.73760,82.80180,82.40710,82.69460,GBP/INR
8584,2017-08-31,82.65410,82.80700,82.14080,82.71370,GBP/INR
8585,2017-09-01,82.68600,83.13360,82.51820,82.76230,GBP/INR
8586,2017-09-04,82.95650,83.11620,82.65600,82.77630,GBP/INR
8587,2017-09-05,82.74760,83.59110,82.73220,83.57890,GBP/INR
8588,2017-09-06,83.57570,83.78160,83.48230,83.56620,GBP/INR
8589,2017-09-07,83.55870,83.91040,83.36650,83.81630,GBP/INR
8590,2017-09-08,83.82560,84.39520,83.77040,84.29150,GBP/INR
8591,2017-09-11,84.11840,84.51550,84.06130,84.17510,GBP/INR
8592,2017-09-12,84.21360,85.14100,84.14840,85.03130,GBP/INR
8593,2017-09-13,85.04360,85.26130,84.46810,84.55200,GBP/INR
8594,2017-09-14,84.55620,86.08280,84.35360,85.78970,GBP/INR
8595,2017-09-15,85.91460,87.22980,85.80020,87.14560,GBP/INR
8596,2017-09-18,86.99840,87.20480,86.44010,86.64130,GBP/INR
8597,2017-09-19,86.67110,87.06730,86.42960,86.85780,GBP/INR
8598,2017-09-20,86.85980,87.51850,86.69880,86.69880,GBP/INR
8599,2017-09-21,86.73900,88.08300,86.64290,87.96770,GBP/INR
8600,2017-09-22,87.95310,88.45420,87.32380,87.32380,GBP/INR
8601,2017-09-25,87.44600,88.04350,87.44600,87.74210,GBP/INR
8602,2017-09-26,87.76750,88.33180,87.71110,88.06970,GBP/INR
8603,2017-09-27,88.04740,88.24860,87.76330,88.00140,GBP/INR
8604,2017-09-28,88.00530,88.23950,87.54320,87.94610,GBP/INR
8605,2017-09-29,87.83480,87.92700,87.22810,87.51830,GBP/INR
8606,2017-10-02,87.47390,87.47390,86.91250,86.94950,GBP/INR
8607,2017-10-03,86.87760,87.09320,86.64710,86.68060,GBP/INR
8608,2017-10-04,86.66520,86.88760,86.04640,86.09280,GBP/INR
8609,2017-10-05,86.09890,86.28470,85.35960,85.43540,GBP/INR
8610,2017-10-06,85.38360,85.65760,85.17630,85.44280,GBP/INR
8611,2017-10-09,85.53150,86.15680,85.46890,85.81010,GBP/INR
8612,2017-10-10,85.83930,86.25690,85.76950,86.12850,GBP/INR
8613,2017-10-11,86.12670,86.24650,85.80900,86.14450,GBP/INR
8614,2017-10-12,86.15240,86.42560,85.38540,86.30940,GBP/INR
8615,2017-10-13,86.29050,86.46560,85.93050,85.93960,GBP/INR
8616,2017-10-16,85.95700,86.19270,85.57220,85.72110,GBP/INR
8617,2017-10-17,85.70910,86.28330,85.55680,85.75320,GBP/INR
8618,2017-10-18,85.75710,85.90940,85.55190,85.87940,GBP/INR
8619,2017-10-19,85.90410,85.96200,85.42910,85.47360,GBP/INR
8620,2017-10-20,85.20740,85.81190,85.13040,85.72110,GBP/INR
8621,2017-10-23,85.72370,85.95880,85.48250,85.82660,GBP/INR
8622,2017-10-24,85.84450,85.96090,85.37200,85.45080,GBP/INR
8623,2017-10-25,85.42860,86.12550,85.33890,86.00430,GBP/INR
8624,2017-10-26,86.14170,86.16190,85.15940,85.15940,GBP/INR
8625,2017-10-27,85.15450,85.44650,84.98720,85.34940,GBP/INR
8626,2017-10-30,85.40070,85.66670,85.20080,85.61580,GBP/INR
8627,2017-10-31,85.61220,86.02230,85.39730,85.99670,GBP/INR
8628,2017-11-01,85.99710,86.03720,85.47280,85.50540,GBP/INR
8629,2017-11-02,85.51570,85.85040,84.23230,84.29650,GBP/INR
8630,2017-11-03,84.27000,84.63870,84.20840,84.40410,GBP/INR
8631,2017-11-06,84.40670,85.16100,84.31660,85.15940,GBP/INR
8632,2017-11-07,85.09650,85.66160,85.06290,85.65410,GBP/INR
8633,2017-11-08,85.65570,85.81570,84.97400,85.12600,GBP/INR
8634,2017-11-09,85.11300,85.46440,84.94600,85.40970,GBP/INR
8635,2017-11-10,85.36160,86.20020,85.28440,85.92900,GBP/INR
8636,2017-11-13,85.45970,85.94330,85.45580,85.78510,GBP/INR
8637,2017-11-14,85.78800,86.22340,85.55340,86.05980,GBP/INR
8638,2017-11-15,86.02640,86.20130,85.62910,85.93290,GBP/INR
8639,2017-11-16,85.93560,86.23610,85.72830,86.12100,GBP/INR
8640,2017-11-17,86.14290,86.20150,85.56790,85.71970,GBP/INR
8641,2017-11-20,85.87880,86.38140,85.46970,86.14640,GBP/INR
8642,2017-11-21,86.14700,86.26220,85.68660,85.71480,GBP/INR
8643,2017-11-22,85.86510,86.40570,85.73450,86.40570,GBP/INR
8644,2017-11-23,86.41250,86.48710,85.84400,85.91480,GBP/INR
8645,2017-11-24,85.81100,86.31970,85.81100,86.13820,GBP/INR
8646,2017-11-27,86.17510,86.33130,85.82880,85.87390,GBP/INR
8647,2017-11-28,85.87550,86.15210,85.17910,85.95860,GBP/INR
8648,2017-11-29,86.16740,86.57360,85.97960,86.29520,GBP/INR
8649,2017-11-30,86.31090,87.32090,86.28000,87.13040,GBP/INR
8650,2017-12-01,87.12260,87.37580,86.73060,86.93190,GBP/INR
8651,2017-12-04,86.91920,87.08040,86.34510,86.72930,GBP/INR
8652,2017-12-05,86.73120,86.73120,86.11830,86.50850,GBP/INR
8653,2017-12-06,86.28520,86.56660,86.13500,86.41120,GBP/INR
8654,2017-12-07,86.36050,87.02960,86.03570,86.98630,GBP/INR
8655,2017-12-08,86.99410,87.16820,86.10540,86.28460,GBP/INR
8656,2017-12-11,86.31170,86.43720,85.78120,85.86610,GBP/INR
8657,2017-12-12,85.84230,86.25190,85.73560,85.96320,GBP/INR
8658,2017-12-13,85.75150,86.26910,85.72410,86.21250,GBP/INR
8659,2017-12-14,86.39070,86.60980,86.00640,86.26610,GBP/INR
8660,2017-12-15,86.33950,86.42280,85.18200,85.31870,GBP/INR
8661,2017-12-18,85.32450,86.33080,85.29920,85.83440,GBP/INR
8662,2017-12-19,85.77230,85.95460,85.35620,85.72820,GBP/INR
8663,2017-12-20,85.73520,85.97860,85.53820,85.71550,GBP/INR
8664,2017-12-21,85.71580,85.78420,85.30280,85.66010,GBP/INR
8665,2017-12-22,85.60960,85.79830,85.47540,85.51220,GBP/INR
8666,2017-12-25,85.58160,85.63290,85.57490,85.60820,GBP/INR
8667,2017-12-26,85.58880,85.71500,85.47220,85.63140,GBP/INR
8668,2017-12-27,85.63110,86.11090,85.60290,85.89150,GBP/INR
8669,2017-12-28,85.90430,86.30530,85.87740,86.03380,GBP/INR
8670,2017-12-29,86.03410,86.35770,85.95660,86.17310,GBP/INR
8671,2018-01-01,86.13650,86.17990,85.76910,85.90040,GBP/INR
8672,2018-01-02,86.02460,86.31110,85.91610,86.22200,GBP/INR
8673,2018-01-03,86.21440,86.43300,85.63940,85.69940,GBP/INR
8674,2018-01-04,85.64640,85.95580,85.61810,85.88560,GBP/INR
8675,2018-01-05,85.90720,86.05150,85.68130,85.90620,GBP/INR
8676,2018-01-08,85.92140,86.21260,85.69460,86.13150,GBP/INR
8677,2018-01-09,86.11640,86.27690,85.96070,86.18780,GBP/INR
8678,2018-01-10,86.13940,86.38170,85.84870,85.91360,GBP/INR
8679,2018-01-11,85.93270,86.31920,85.66920,86.18390,GBP/INR
8680,2018-01-12,86.18770,87.39620,85.97200,87.16360,GBP/INR
8681,2018-01-15,87.36590,87.74840,87.00950,87.61070,GBP/INR
8682,2018-01-16,87.60060,88.30410,87.54370,88.27180,GBP/INR
8683,2018-01-17,88.25380,88.81360,87.89190,88.19760,GBP/INR
8684,2018-01-18,88.30020,88.83110,88.05140,88.70500,GBP/INR
8685,2018-01-19,88.70660,88.84100,88.34640,88.40870,GBP/INR
8686,2018-01-22,88.61020,89.35890,88.44480,89.31270,GBP/INR
8687,2018-01-23,89.30860,89.45150,88.80600,89.25310,GBP/INR
8688,2018-01-24,89.26330,90.55620,89.20510,90.54380,GBP/INR
8689,2018-01-25,90.54540,90.95100,89.66000,89.66000,GBP/INR
8690,2018-01-26,89.83600,90.63570,89.83440,89.97020,GBP/INR
8691,2018-01-29,89.92660,89.94170,89.28550,89.50810,GBP/INR
8692,2018-01-30,89.46670,90.26420,89.14280,90.08510,GBP/INR
8693,2018-01-31,90.09880,90.45960,89.87070,90.38590,GBP/INR
8694,2018-02-01,90.20290,91.30460,90.10380,91.19430,GBP/INR
8695,2018-02-02,91.24740,91.56560,90.50340,90.53700,GBP/INR
8696,2018-02-05,90.48410,90.68030,89.54070,89.66330,GBP/INR
8697,2018-02-06,89.62300,89.93050,89.02690,89.56370,GBP/INR
8698,2018-02-07,89.59230,89.78270,89.00120,89.14890,GBP/INR
8699,2018-02-08,89.18360,90.23810,88.96210,89.71580,GBP/INR
8700,2018-02-09,89.79360,89.95830,88.64950,88.96670,GBP/INR
8701,2018-02-12,88.90300,89.22550,88.70210,88.91330,GBP/INR
8702,2018-02-13,88.90720,89.40160,88.79820,89.21120,GBP/INR
8703,2018-02-14,89.20740,89.82270,88.66000,89.74710,GBP/INR
8704,2018-02-15,89.74960,90.08970,89.47520,90.03010,GBP/INR
8705,2018-02-16,90.02780,90.50210,90.02370,90.09600,GBP/INR
8706,2018-02-19,90.42300,90.61980,90.12920,90.33950,GBP/INR
8707,2018-02-20,90.16720,90.93110,89.97350,90.75060,GBP/INR
8708,2018-02-21,90.74770,90.81870,90.06710,90.11990,GBP/INR
8709,2018-02-22,90.11470,90.71600,90.04630,90.66510,GBP/INR
8710,2018-02-23,90.65660,90.81190,89.99320,90.58670,GBP/INR
8711,2018-02-26,90.35530,91.07330,90.30110,90.42520,GBP/INR
8712,2018-02-27,90.39990,90.82460,90.22710,90.27770,GBP/INR
8713,2018-02-28,90.27940,90.80840,89.68230,89.68920,GBP/INR
8714,2018-03-01,89.67670,89.89520,89.46900,89.84970,GBP/INR
8715,2018-03-02,89.80930,90.00120,89.62910,89.96340,GBP/INR
8716,2018-03-05,90.00230,90.23110,89.50510,89.99850,GBP/INR
8717,2018-03-06,90.04080,90.33080,89.77900,90.00820,GBP/INR
8718,2018-03-07,90.20180,90.36130,89.88930,90.17860,GBP/INR
8719,2018-03-08,90.16010,90.41780,89.77630,89.90810,GBP/INR
8720,2018-03-09,89.91230,90.17420,89.75080,89.93150,GBP/INR
8721,2018-03-12,89.98650,90.40140,89.97550,90.33680,GBP/INR
8722,2018-03-13,90.33120,90.57050,90.03880,90.55920,GBP/INR
8723,2018-03-14,90.57800,90.96860,90.32600,90.51370,GBP/INR
8724,2018-03-15,90.51150,90.83710,90.29440,90.62110,GBP/INR
8725,2018-03-16,90.49970,90.77520,90.29410,90.59620,GBP/INR
8726,2018-03-19,90.59230,91.80510,90.16900,91.43590,GBP/INR
8727,2018-03-20,91.44570,91.68070,91.20930,91.32000,GBP/INR
8728,2018-03-21,91.31510,92.15780,91.27740,91.96770,GBP/INR
8729,2018-03-22,92.24290,92.31330,91.78200,91.93160,GBP/INR
8730,2018-03-23,91.90770,92.07110,91.53680,91.84290,GBP/INR
8731,2018-03-26,91.91600,92.34160,91.80690,92.11400,GBP/INR
8732,2018-03-27,92.24440,92.29630,91.37290,91.97220,GBP/INR
8733,2018-03-28,91.97310,92.41040,91.62330,91.71370,GBP/INR
8734,2018-03-29,91.70130,91.77350,91.16150,91.35220,GBP/INR
8735,2018-03-30,91.28710,91.48350,91.22460,91.23530,GBP/INR
8736,2018-04-02,91.36340,91.50640,91.23970,91.46540,GBP/INR
8737,2018-04-03,91.47680,91.57790,91.17560,91.38670,GBP/INR
8738,2018-04-04,91.36520,91.66180,91.26460,91.55680,GBP/INR
8739,2018-04-05,91.59650,91.62000,90.61360,90.84230,GBP/INR
8740,2018-04-06,90.84200,91.52580,90.80810,91.45820,GBP/INR
8741,2018-04-09,91.44420,91.88800,91.32560,91.65940,GBP/INR
8742,2018-04-10,91.76780,92.15980,91.54990,92.06470,GBP/INR
8743,2018-04-11,92.06960,92.74340,92.04680,92.40730,GBP/INR
8744,2018-04-12,92.52280,92.98000,92.41440,92.88870,GBP/INR
8745,2018-04-13,92.88410,93.26380,92.69630,92.88350,GBP/INR
8746,2018-04-16,92.88820,93.85880,92.88820,93.84240,GBP/INR
8747,2018-04-17,93.86170,94.33590,93.73480,93.83530,GBP/INR
8748,2018-04-18,93.86120,94.06540,93.04750,93.34090,GBP/INR
8749,2018-04-19,93.33430,93.92850,93.03800,93.06620,GBP/INR
8750,2018-04-20,92.99120,93.01030,92.63990,92.65300,GBP/INR
8751,2018-04-23,92.69050,92.98530,92.61290,92.70540,GBP/INR
8752,2018-04-24,92.62560,92.89070,92.38970,92.88840,GBP/INR
8753,2018-04-25,92.86890,93.40320,92.80280,93.19350,GBP/INR
8754,2018-04-26,93.22650,93.41170,92.82320,92.95030,GBP/INR
8755,2018-04-27,92.93330,93.08480,91.57910,91.76930,GBP/INR
8756,2018-04-30,91.72670,91.73650,91.03940,91.47240,GBP/INR
8757,2018-05-01,91.47710,91.48940,90.76410,90.94280,GBP/INR
8758,2018-05-02,90.89150,91.10680,90.43100,90.44230,GBP/INR
8759,2018-05-03,90.56610,90.75340,90.35250,90.44520,GBP/INR
8760,2018-05-04,90.44690,90.79490,90.20250,90.38310,GBP/INR
8761,2018-05-07,90.40650,91.13860,90.38680,90.99090,GBP/INR
8762,2018-05-08,91.01520,91.15750,90.50340,91.00170,GBP/INR
8763,2018-05-09,90.97290,91.45540,90.90570,91.23330,GBP/INR
8764,2018-05-10,91.23260,91.59480,90.40310,90.88080,GBP/INR
8765,2018-05-11,90.88290,91.43500,90.74870,91.20610,GBP/INR
8766,2018-05-14,91.27540,91.88190,91.14950,91.59930,GBP/INR
8767,2018-05-15,91.80270,92.23210,91.35630,91.93240,GBP/INR
8768,2018-05-16,91.91260,92.12530,91.22500,91.64850,GBP/INR
8769,2018-05-17,91.78510,91.89630,91.22900,91.56820,GBP/INR
8770,2018-05-18,91.55800,91.92260,91.49950,91.54110,GBP/INR
8771,2018-05-21,91.36670,91.58000,91.12490,91.40700,GBP/INR
8772,2018-05-22,91.36810,91.78060,91.11830,91.44100,GBP/INR
8773,2018-05-23,91.34690,91.56340,91.05340,91.13900,GBP/INR
8774,2018-05-24,91.19480,91.72260,91.17620,91.33550,GBP/INR
8775,2018-05-25,91.29420,91.31770,90.08340,90.11520,GBP/INR
8776,2018-05-28,90.11670,90.19050,89.62310,89.67690,GBP/INR
8777,2018-05-29,89.70120,90.29660,89.61250,89.96040,GBP/INR
8778,2018-05-30,89.86910,89.97110,89.39180,89.55490,GBP/INR
8779,2018-05-31,89.56600,90.10890,89.52860,89.65120,GBP/INR
8780,2018-06-01,89.64920,89.64920,89.01100,89.33750,GBP/INR
8781,2018-06-04,89.54070,89.87960,89.13540,89.27410,GBP/INR
8782,2018-06-05,89.25930,89.96810,89.20760,89.87550,GBP/INR
8783,2018-06-06,89.92470,90.11530,89.49980,89.66470,GBP/INR
8784,2018-06-07,89.66640,90.62400,89.65270,90.45770,GBP/INR
8785,2018-06-08,90.42550,90.91800,90.27560,90.47750,GBP/INR
8786,2018-06-11,90.52890,90.62510,89.96170,90.22900,GBP/INR
8787,2018-06-12,90.23910,90.53130,90.00520,90.19080,GBP/INR
8788,2018-06-13,90.19550,90.38020,90.03660,90.37950,GBP/INR
8789,2018-06-14,90.51890,90.93950,89.74040,89.74040,GBP/INR
8790,2018-06-15,89.65200,90.86300,89.64900,90.51790,GBP/INR
8791,2018-06-18,90.31460,90.44200,89.92360,90.10760,GBP/INR
8792,2018-06-19,90.21750,90.35290,89.57290,89.60250,GBP/INR
8793,2018-06-20,89.51990,89.90460,89.47400,89.62620,GBP/INR
8794,2018-06-21,89.61940,89.97750,89.23550,89.97000,GBP/INR
8795,2018-06-22,89.97880,90.27280,89.87310,89.97500,GBP/INR
8796,2018-06-25,89.95910,90.49160,89.86680,90.43280,GBP/INR
8797,2018-06-26,90.49260,90.65460,90.03150,90.37550,GBP/INR
8798,2018-06-27,90.38570,90.67820,90.12430,90.39940,GBP/INR
8799,2018-06-28,90.01640,90.58860,89.84350,89.98960,GBP/INR
8800,2018-06-29,89.99750,90.41570,89.62050,90.39380,GBP/INR
8801,2018-07-02,90.35040,90.54180,90.02870,90.26990,GBP/INR
8802,2018-07-03,90.20830,90.61910,90.18190,90.34380,GBP/INR
8803,2018-07-04,90.45960,90.93090,90.35900,90.85480,GBP/INR
8804,2018-07-05,90.84780,91.47570,90.83270,91.04640,GBP/INR
8805,2018-07-06,91.03750,91.42010,90.94200,91.35440,GBP/INR
8806,2018-07-09,91.19170,91.73250,90.62580,90.96450,GBP/INR
8807,2018-07-10,91.07020,91.52130,90.95210,91.13090,GBP/INR
8808,2018-07-11,91.14290,91.42060,90.71590,90.74130,GBP/INR
8809,2018-07-12,90.71310,90.72810,90.12890,90.24750,GBP/INR
8810,2018-07-13,90.28730,90.64120,89.76830,90.62490,GBP/INR
8811,2018-07-16,90.80020,91.20220,90.63540,90.68070,GBP/INR
8812,2018-07-17,90.66810,90.69140,89.64750,89.69860,GBP/INR
8813,2018-07-18,89.69240,89.80370,89.22260,89.53330,GBP/INR
8814,2018-07-19,89.72400,89.97130,89.51470,89.80470,GBP/INR
8815,2018-07-20,89.79570,90.27730,89.48810,90.24570,GBP/INR
8816,2018-07-23,90.29450,90.50160,90.14700,90.33260,GBP/INR
8817,2018-07-24,90.16940,90.62160,90.14010,90.61750,GBP/INR
8818,2018-07-25,90.62160,90.65780,90.23890,90.64680,GBP/INR
8819,2018-07-26,90.66440,90.73040,90.04800,90.07340,GBP/INR
8820,2018-07-27,89.96720,90.08360,89.74270,89.86600,GBP/INR
8821,2018-07-30,89.85420,90.22730,89.84120,90.08890,GBP/INR
8822,2018-07-31,90.09610,90.32920,89.76350,89.87960,GBP/INR
8823,2018-08-01,89.75500,90.03130,89.51740,89.69310,GBP/INR
8824,2018-08-02,89.68930,90.09950,89.23500,89.29800,GBP/INR
8825,2018-08-03,89.29830,89.55150,89.02530,89.05100,GBP/INR
8826,2018-08-06,89.11910,89.28860,88.92170,89.03500,GBP/INR
8827,2018-08-07,89.06450,89.20360,88.70130,88.80010,GBP/INR
8828,2018-08-08,88.81470,88.96580,88.21760,88.21760,GBP/INR
8829,2018-08-09,88.21790,88.62130,88.09860,88.31860,GBP/INR
8830,2018-08-10,88.32550,88.39580,87.73460,88.26230,GBP/INR
8831,2018-08-13,87.97050,89.42470,87.86400,89.42370,GBP/INR
8832,2018-08-14,89.37080,89.63230,88.90080,88.96830,GBP/INR
8833,2018-08-15,89.40120,89.85470,89.17600,89.18270,GBP/INR
8834,2018-08-16,88.74250,89.52180,88.73440,89.08440,GBP/INR
8835,2018-08-17,89.06380,89.34730,88.97160,89.07280,GBP/INR
8836,2018-08-20,88.98560,89.32900,88.62750,89.30940,GBP/INR
8837,2018-08-21,89.31690,90.19650,89.18190,90.12340,GBP/INR
8838,2018-08-22,90.13710,90.35900,89.93070,90.22390,GBP/INR
8839,2018-08-23,90.21100,90.51150,89.74070,89.98330,GBP/INR
8840,2018-08-24,89.74260,90.25080,89.61130,89.62260,GBP/INR
8841,2018-08-27,89.71830,90.34480,89.61560,90.21170,GBP/INR
8842,2018-08-28,90.10160,90.65510,90.07070,90.32240,GBP/INR
8843,2018-08-29,90.13240,91.98930,90.12750,91.94580,GBP/INR
8844,2018-08-30,91.91560,92.48620,91.88680,92.32910,GBP/INR
8845,2018-08-31,92.58860,92.58860,91.70020,91.72890,GBP/INR
8846,2018-09-03,91.75370,91.76830,91.21920,91.65540,GBP/INR
8847,2018-09-04,91.75580,92.01480,91.37730,92.00590,GBP/INR
8848,2018-09-05,91.99410,93.03190,91.78350,92.35020,GBP/INR
8849,2018-09-06,92.61200,93.14720,92.50440,93.01000,GBP/INR
8850,2018-09-07,92.97120,93.38270,92.69440,93.12600,GBP/INR
8851,2018-09-10,93.08990,94.67810,93.07010,94.49130,GBP/INR
8852,2018-09-11,94.39720,94.80280,94.22280,94.54730,GBP/INR
8853,2018-09-12,94.54880,94.86300,93.55460,93.92240,GBP/INR
8854,2018-09-13,93.90150,93.92960,93.81180,93.82150,GBP/INR
8855,2018-09-14,94.05010,94.48420,93.84850,93.88660,GBP/INR
8856,2018-09-17,93.93190,95.45700,93.92360,95.38490,GBP/INR
8857,2018-09-18,95.35980,95.83810,95.12140,95.76930,GBP/INR
8858,2018-09-19,95.54340,96.05830,94.47680,95.05510,GBP/INR
8859,2018-09-20,95.04280,95.56060,95.03370,95.54760,GBP/INR
8860,2018-09-21,95.55090,95.81190,94.25690,94.37930,GBP/INR
8861,2018-09-24,94.44150,95.68220,94.42880,95.27530,GBP/INR
8862,2018-09-25,95.60400,95.88070,95.29140,95.82730,GBP/INR
8863,2018-09-26,95.74070,95.93350,95.29270,95.33950,GBP/INR
8864,2018-09-27,95.58720,95.62720,94.85200,94.86650,GBP/INR
8865,2018-09-28,94.86070,95.03240,94.23880,94.45010,GBP/INR
8866,2018-10-01,94.49030,95.73160,94.49030,95.68900,GBP/INR
8867,2018-10-02,95.04620,95.21440,94.85140,95.17080,GBP/INR
8868,2018-10-03,95.30420,95.79100,94.77330,95.75760,GBP/INR
8869,2018-10-04,95.44680,96.17400,95.16310,95.86230,GBP/INR
8870,2018-10-05,95.86190,97.22930,95.51780,97.20550,GBP/INR
8871,2018-10-08,96.73440,97.18300,96.44420,96.72890,GBP/INR
8872,2018-10-09,96.73190,97.38300,96.64310,97.36300,GBP/INR
8873,2018-10-10,97.68020,98.15680,97.45540,98.15680,GBP/INR
8874,2018-10-11,98.05760,98.51550,97.33270,97.70690,GBP/INR
8875,2018-10-12,97.76990,97.85070,96.75350,96.94220,GBP/INR
8876,2018-10-15,96.48600,97.38960,96.46130,97.02040,GBP/INR
8877,2018-10-16,97.02300,97.41020,96.54700,96.84920,GBP/INR
8878,2018-10-17,96.83810,96.90240,96.40110,96.41440,GBP/INR
8879,2018-10-18,96.41140,96.49060,95.69970,95.70040,GBP/INR
8880,2018-10-19,95.73320,95.95170,95.42150,95.86190,GBP/INR
8881,2018-10-22,95.76750,95.95870,95.19970,95.36160,GBP/INR
8882,2018-10-23,95.36960,95.92280,94.99720,95.01440,GBP/INR
8883,2018-10-24,95.09810,95.18250,94.16080,94.34160,GBP/INR
8884,2018-10-25,94.33420,94.68490,93.78990,93.85890,GBP/INR
8885,2018-10-26,93.83540,94.11880,93.76970,93.77080,GBP/INR
8886,2018-10-29,94.11720,94.45070,93.86770,93.98030,GBP/INR
8887,2018-10-30,93.92890,94.30180,93.46900,93.58080,GBP/INR
8888,2018-10-31,93.58710,94.64480,93.58600,94.38260,GBP/INR
8889,2018-11-01,94.41960,95.10790,94.39630,94.96920,GBP/INR
8890,2018-11-02,94.92930,95.08190,94.14600,94.50840,GBP/INR
8891,2018-11-05,94.57450,95.31020,94.46730,95.26740,GBP/INR
8892,2018-11-06,95.42060,95.58870,95.06900,95.50430,GBP/INR
8893,2018-11-07,95.50470,95.84990,95.03970,95.09560,GBP/INR
8894,2018-11-08,95.10210,95.17110,94.77260,94.84910,GBP/INR
8895,2018-11-09,94.54650,95.03010,93.91290,94.20180,GBP/INR
8896,2018-11-12,93.70810,94.25410,93.56390,93.62340,GBP/INR
8897,2018-11-13,93.64450,94.18210,93.34870,93.63230,GBP/INR
8898,2018-11-14,93.89900,94.32890,93.16740,93.96070,GBP/INR
8899,2018-11-15,93.90250,93.98690,91.56260,91.82810,GBP/INR
8900,2018-11-16,91.76150,92.59320,91.70510,92.40790,GBP/INR
8901,2018-11-19,92.42320,92.52270,91.68970,92.04430,GBP/INR
8902,2018-11-20,92.00100,92.05190,91.27280,91.32100,GBP/INR
8903,2018-11-21,91.29650,91.32690,90.76740,90.82430,GBP/INR
8904,2018-11-22,91.07350,91.67260,90.51150,90.96270,GBP/INR
8905,2018-11-23,90.99310,91.00280,90.19600,90.56600,GBP/INR
8906,2018-11-26,90.51050,91.12130,90.05450,90.71800,GBP/INR
8907,2018-11-27,90.70660,91.01030,90.08370,90.14000,GBP/INR
8908,2018-11-28,90.11490,90.44620,89.96510,90.25740,GBP/INR
8909,2018-11-29,89.97920,90.02970,89.08170,89.13360,GBP/INR
8910,2018-11-30,89.16940,89.41150,88.67880,88.83130,GBP/INR
8911,2018-12-03,88.94120,90.08110,88.91020,89.58580,GBP/INR
8912,2018-12-04,89.61750,90.60940,89.42590,89.65750,GBP/INR
8913,2018-12-05,89.65360,90.37190,89.36410,89.82130,GBP/INR
8914,2018-12-06,89.80930,90.56190,89.73270,90.15110,GBP/INR
8915,2018-12-07,90.53110,90.85410,89.96390,90.79020,GBP/INR
8916,2018-12-10,90.94580,91.68030,90.23840,91.04100,GBP/INR
8917,2018-12-11,91.03810,91.09670,90.12030,90.20570,GBP/INR
8918,2018-12-12,90.33680,90.93940,89.88890,90.63940,GBP/INR
8919,2018-12-13,90.64910,90.91150,90.16820,90.52290,GBP/INR
8920,2018-12-14,90.43030,90.67760,90.21110,90.47930,GBP/INR
8921,2018-12-17,90.47860,90.47970,90.13420,90.30010,GBP/INR
8922,2018-12-18,90.30010,90.37570,89.20060,89.32670,GBP/INR
8923,2018-12-19,88.99760,89.20320,88.51080,89.16180,GBP/INR
8924,2018-12-20,89.14980,89.19720,88.28820,88.55670,GBP/INR
8925,2018-12-21,88.59100,89.18050,88.21860,88.81260,GBP/INR
8926,2018-12-24,88.71680,89.12110,88.50820,89.11020,GBP/INR
8927,2018-12-25,89.03170,89.08570,88.74660,88.74660,GBP/INR
8928,2018-12-26,88.78250,89.01970,88.49970,88.59890,GBP/INR
8929,2018-12-27,88.62370,89.09200,88.54130,88.54130,GBP/INR
8930,2018-12-28,88.71970,88.92200,88.40510,88.62950,GBP/INR
8931,2018-12-31,88.70770,89.36030,88.46680,88.70790,GBP/INR
8932,2019-01-01,88.68890,88.90650,88.33030,88.46460,GBP/INR
8933,2019-01-02,88.48860,89.25560,88.08500,88.17110,GBP/INR
8934,2019-01-03,87.69790,88.65400,87.56740,88.65400,GBP/INR
8935,2019-01-04,88.65370,88.70790,88.15090,88.44720,GBP/INR
8936,2019-01-07,88.51260,89.17350,88.25250,89.17350,GBP/INR
8937,2019-01-08,89.21020,89.63410,89.02580,89.15420,GBP/INR
8938,2019-01-09,89.23310,90.31140,89.19750,90.26840,GBP/INR
8939,2019-01-10,90.27330,90.28950,89.58180,89.72980,GBP/INR
8940,2019-01-11,89.78840,90.50980,89.58410,90.35480,GBP/INR
